tweet_id,sentiment,text,tweet_created,tweet_location,user_timezone
6151,neutral,k but who won destination dragons,18/02/2015 14:49,,Central Time (US & Canada)
6152,positive,"@Imaginedragons @beatsmusic well timed tweet, just boarded and will be listening on my way home!",18/02/2015 14:48,"Nashville, TN",Arizona
6153,negative,it took ages for one snapchat story to load. one. ONE. I will demolish you,18/02/2015 14:45,,Arizona
6154,neutral,I dunno my travel information.. like what?,18/02/2015 14:40,,Arizona
6155,negative,lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?,18/02/2015 14:40,"Washington, DC",Eastern Time (US & Canada)
6156,neutral,"snapchat, iMessage, instagram......",18/02/2015 14:35,,Arizona
6157,negative,your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit.,18/02/2015 14:33,,Arizona
6158,negative,We need help changing a name on a company reservation....We tried calling customer relations but there is a busy signal.,18/02/2015 14:27,"Scottsdale, AZ",Arizona
6159,negative,"alas, it was pretty full so we had to entertain ourselves with witty repartee ...",18/02/2015 14:21,,Pacific Time (US & Canada)
6160,neutral,will do! #heart #flying,18/02/2015 14:21,,
6161,negative,I am trying to book another flight and apply my credits that I had from another flight but I can't find them.,18/02/2015 14:15,Los Angeles/Chicago,Quito
6162,negative,So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice,18/02/2015 14:11,"Orange County, CA",Arizona
6163,positive,awesome. thank you!,18/02/2015 14:11,"Warren, OH",Eastern Time (US & Canada)
6164,negative,we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.,18/02/2015 14:09,"Canton, MA",
6165,negative,we have to stay in Chicago overnight and meet up with our bags there. I hope they stay put and don't get put on a flight.,18/02/2015 14:07,"Canton, MA",
6166,positive,"luckily, the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana.",18/02/2015 14:07,"Canton, MA",
6167,negative,"are bicycles that the 62"", 50lbs criteria free or bikes are automatically $75/each way? The FAQ page isn't very clear to me.",18/02/2015 14:05,"Warren, OH",Eastern Time (US & Canada)
6168,neutral,is there a way to DM you?,18/02/2015 14:05,"Fort Worth, TX",Central Time (US & Canada)
6169,negative,was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz,18/02/2015 13:59,"Fort Worth, TX",Central Time (US & Canada)
6170,negative,"Open more kiosks at 
Austin-Bergstrom. Three lanes to service a line of 50 people? Really?",18/02/2015 13:52,,
6171,positive,@ PIT- Gate A1! Big shout out to the lady trying to track him down!,18/02/2015 13:48,,
6172,positive,- I just had a great experience with your customer service team. Thank you! #LuvSW A-list,18/02/2015 13:44,Colorado,
6173,positive,is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!,18/02/2015 13:37,,
6174,neutral,yall still fly in the cold right?,18/02/2015 13:33,Zamunda ,Pacific Time (US & Canada)
6175,negative,"pls help me get this resolved &amp; reimbursement made.  gracias, rico; pls send me private msg with phone number or email address",18/02/2015 13:29,"Scottsdale, AZ",Mountain Time (US & Canada)
6176,negative,"A-list preferred line phone wait was 15 minutes. I hung up, not feeling A-list-ey!",18/02/2015 13:26,,Pacific Time (US & Canada)
6177,negative,How do I stop getting credit card apps? I already have a card!,18/02/2015 13:18,"Centerville, TN",Central Time (US & Canada)
6178,positive,thank you for handling this for me. Glad Southwest cares about what it's flyers think!,18/02/2015 13:09,,
6179,positive,__SouthwestAir: Thank you for bringing this to our attention. We'll be happy to reach out to Noah so we can make this right. ^MR_,18/02/2015 13:09,"Southern California, USA",Pacific Time (US & Canada)
6180,neutral,"oops, Sorry, Done,",18/02/2015 13:06,Bay Area - Cali,
6181,neutral,how come on mobile I can't proceed w/o entering a postcode at purchase. I'm from Ireland and I don't have a postcode just.,18/02/2015 13:02,,Dublin
6182,negative,TSA Pre isn't showing up on my boarding passes and I've followed all of the steps. Please help.,18/02/2015 12:55,D.C. Metro Area,Eastern Time (US & Canada)
6183,neutral,I would but you need to follow me first ;-),18/02/2015 12:47,"NH, United States",Eastern Time (US & Canada)
6184,neutral,I'm not sure I did the messaging part right. Please let me know if you received it.,18/02/2015 12:45,"tampa, fl",Eastern Time (US & Canada)
6185,positive,love..luv the addition of the passbook option.,18/02/2015 12:44,"Rockwall, TX USA",Central Time (US & Canada)
6186,positive,thanks for the follow up. So glad to get my bag back.,18/02/2015 12:43,Maryland,
6187,neutral,"Denver to Phoenix, I think we're finally getting ready to take off.",18/02/2015 12:40,,
6188,neutral,"is your companion pass broken today? 
purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)",18/02/2015 12:38,"NH, United States",Eastern Time (US & Canada)
6189,negative,if you guys fuck this up again  I will never forgive you,18/02/2015 12:38,,Atlantic Time (Canada)
6190,negative,I'm smashed into a window by the giant guest sitting next to me. #4386. No way this guy should have been given 1 seat.,18/02/2015 12:33,Las Vegas,Arizona
6191,negative,I'm miserable on your Orlando to Vegas nonstop right now. How big must a guest be for u to require 2 seats?  I'm in 1A btw.,18/02/2015 12:30,Las Vegas,Arizona
6192,positive,amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!,18/02/2015 12:26,,Pacific Time (US & Canada)
6193,neutral,#ftw! ___ Hope they'll sing us a song on our flight to Phoenix today. (@ Terminal 2 (Humphrey)) https://t.co/mAvIgetbBw,18/02/2015 12:25,North Minneapolis,Central Time (US & Canada)
6194,neutral,did you pick the winners for the #DestinationDragons ?? #87yearsLate Flightr #maybeijustlost #whyyounoloveme,18/02/2015 12:12,"Hockeytown, USA",Eastern Time (US & Canada)
6195,positive,@love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH,18/02/2015 12:10,MA,Eastern Time (US & Canada)
6196,negative,bad weather and multiple Cancelled Flighted flights has us all scared!  Noted for next time.,18/02/2015 12:05,,
6197,negative,good to know NOW!  Three sets of travelers in just 20 mins standing here waiting for mins to pass by.,18/02/2015 12:04,,
6198,positive,once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!,18/02/2015 11:58,,
6199,positive,JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!,18/02/2015 11:55,,Mountain Time (US & Canada)
6200,negative,"doesn't want to deal with me, but the world might want to know how they are treating their customers: http://t.co/sKKewqhssG",18/02/2015 11:54,,Quito
6201,negative,So I guess you can get to the airport too early!  Need to wait 10mins to checkin. Really?,18/02/2015 11:49,,
6202,positive,@taylormdowns We share that value in common. :),18/02/2015 11:48,,Pacific Time (US & Canada)
6203,neutral,"Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?",18/02/2015 11:46,"Chicago, IL ",Central Time (US & Canada)
6204,positive,@karajusto OK we will! Thank you!!!,18/02/2015 11:45,CT,Eastern Time (US & Canada)
6205,neutral,8FKQW is the conf #. Thanks for the reply,18/02/2015 11:41,"Dallas, TX",Central Time (US & Canada)
6206,neutral,"Times change, I guess. http://t.co/osox9h7fWY",18/02/2015 11:37,,Central Time (US & Canada)
6207,negative,#worstthingever 2days Late Flightr our lost bag was fedexed somewhere. Do you know where cause we don't &amp; it was delivered somewhere,18/02/2015 11:31,,
6208,neutral,App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo,18/02/2015 11:30,Global,Lisbon
6209,negative,"how do i know that my information is not found on other people's account?  I can see someone else's reservation, rr # and trip",18/02/2015 11:21,,
6210,negative,I don't have a conference number.  I spoke with Courtney in Texas and David before that. they finally fixed mine after an hour,18/02/2015 11:21,,
6211,neutral,Any possible chance of SWA bringing back service between LGA-BWI? It would make it much easier to connect to the west coast.,18/02/2015 11:15,"_T: 40.819919,-73.864869",Eastern Time (US & Canada)
6212,neutral,please expedite missing bag claim #3526665682. Thanks!,18/02/2015 11:13,,
6213,neutral,is there anything I can do to get tickets for @Imaginedragons at @VinylVegas? It would mean so much to me #DestinationDragons,18/02/2015 11:10,Vegas,Pacific Time (US & Canada)
6214,neutral,When does the new schedule open that takes us past 10/31?,18/02/2015 11:05,,Central Time (US & Canada)
6215,negative,Customer service said it was a known problem that they were using same confirmation numbers for domestic and international,18/02/2015 10:57,,
6216,negative,looks like my 1 yr anni trip has been replaced w someone's itinerary. Worried abt who can c my flight http://t.co/BApE6RuMNE,18/02/2015 10:55,,
6217,neutral,go south everyone,18/02/2015 10:41,Miami,
6218,negative,"why would I want to when the last time I did, you screwed me out of my early boarding that I PAID FOR.",18/02/2015 10:34,,
6219,positive,thanks for the follow up.  I appreciate it.,18/02/2015 10:22,,
6220,positive,:arrived in San Juan early. Thanks for a great flight. LUV u!,18/02/2015 10:20,,
6221,negative,#JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you,18/02/2015 10:19,ATL   ,Eastern Time (US & Canada)
6222,neutral,just sent you a DM w/ additonal info,18/02/2015 10:16,"Los Angeles, CA",Pacific Time (US & Canada)
6223,negative,"a complete horror show. Flights bumped three times today, before noon, not how to run an airline. #cantblametheweather.",18/02/2015 10:16,,
6224,neutral,can I please go see @Imaginedragons on friday? I promise I'll only fly Southwest when going back home to NH #MHTforlife,18/02/2015 10:15,Los Angeles,Quito
6225,neutral,So important to accept others for who they are. #SWADiversity,18/02/2015 10:12,Dallas tx,
6226,negative,"hour delay = shortly?__SouthwestAir: @brendanpshannon Brendan, we are so sorry to keep you waiting. We'll have you in the air shortly!^RS_",18/02/2015 10:09,here there many wheres,Central Time (US & Canada)
6227,neutral,Are you announcing any more winners to the #DestinationDragons @Imaginedragons  show @VelourLive in UTAH this weekend? #Lucky,18/02/2015 10:04,,
6228,positive,"thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?",18/02/2015 10:02,Maryland and Washington D.C.,Eastern Time (US & Canada)
6229,positive,thank you kindly.,18/02/2015 10:01,"Houston, Texas",Mountain Time (US & Canada)
6230,negative,step 1: be less shot. Step 2: acknowledge customers other places than Twitter. Step 3: don't suck so much,18/02/2015 10:00,"Rogue, USA",Pacific Time (US & Canada)
6231,neutral,so when do we find out who won the imagine dragons contest?,18/02/2015 9:59,,Atlantic Time (Canada)
6232,positive,Great job celebrating #MardiGras2015 .  You own the industry . Another reason I'm nuts for you! http://t.co/8WBzOrRn3C,18/02/2015 9:59,http://goo.gl/eZTfG,Arizona
6233,neutral,Thank you.,18/02/2015 9:57,,
6234,neutral,planning a family trip to Orlando in May and trying to figure out when to book to get the best rate. Any Suggestions?,18/02/2015 9:56,Maryland and Washington D.C.,Eastern Time (US & Canada)
6235,neutral,lemme come to #DestinationDragons ______ this university student could use a break from all these books.,18/02/2015 9:52,"Ottawa,Canada ",Central Time (US & Canada)
6236,negative,I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,18/02/2015 9:52,Oklahoma,Mountain Time (US & Canada)
6237,neutral,I will not have my passport in time for my trip. Could I still fly with photo ID? #thingsishouldknow #ifeeldumb,18/02/2015 9:51,,
6238,positive,"just added #passbook support to their iOS application! Finally, I get to add them to my collection. http://t.co/lEdNoCdQee",18/02/2015 9:49,"Austin, TX",Central Time (US & Canada)
6239,neutral,how can I get tickets for Feb 20 Imagine Dragons show?,18/02/2015 9:48,Where the wild things are,Pacific Time (US & Canada)
6240,positive,"I'm really craving your pretzels, please send me some.",18/02/2015 9:47,Brawley,
6241,positive,"allows you to change a flight once for no fee, yay! I will always book flights with them. @AmericanAir changes you $200",18/02/2015 9:45,"Austin, TX",Eastern Time (US & Canada)
6242,neutral,give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? __,18/02/2015 9:44,"Ottawa,Canada ",Central Time (US & Canada)
6243,negative,it's the poor customer service that I have a problem with!!!!!,18/02/2015 9:38,Nashville by way of New York,Central Time (US & Canada)
6244,negative,it was this one but looks like the problem is now fixed. https://t.co/CFI1E3KXA9,18/02/2015 9:35,"Houston, Texas",Mountain Time (US & Canada)
6245,neutral,"sure,I'll send a message now!",18/02/2015 9:33,murfreesboro,Pacific Time (US & Canada)
6246,positive,We are ready to be inspired! http://t.co/S3EsW5AgUm,18/02/2015 9:33,,
6247,neutral,sent,18/02/2015 9:31,,
6248,negative,3 days &amp; still not home. Not even off the ground. 3. Days. #PastMyPatienceExpirationDate,18/02/2015 9:25,"Beaufort, South Carolina",Eastern Time (US & Canada)
6249,neutral,10 revenue flights since the beginning of 2015?,18/02/2015 9:16,"Austin, TX",Central Time (US & Canada)
6250,negative,understand you can only do so much but often it seems like a quick request to the desk is all it takes no questions asked.,18/02/2015 9:15,"Cleveland, Ohio",Eastern Time (US & Canada)
